f,T,eps_real,eps_imag
1244860.0,45,76826.75511087792,22243.62727187982
1255660.0,45,76811.08134762321,22266.698635329394
1266570.0,45,76790.78693985101,22295.979537261657
1277560.0,45,76769.57857666907,22316.701735521052
1288660.0,45,76757.95606822615,22346.162151108074
1299850.0,45,76733.12728764204,22385.284173429827
1311130.0,45,76720.08685386128,22422.023703942392
1322520.0,45,76704.55216716201,22445.82175375731
1334000.0,45,76689.63345682935,22485.20123427126
1345590.0,45,76666.37735196133,22522.85469101693
1357270.0,45,76655.35392929657,22565.113576754342
1369050.0,45,76641.80674062982,22606.774991675156
1380940.0,45,76629.52157606243,22647.208343605314
1392930.0,45,76615.82478626349,22691.004957724715
1405030.0,45,76600.65099733649,22730.28928609304
1417230.0,45,76590.52521507937,22792.60515644863
1429530.0,45,76583.04510887065,22830.106229449302
1441940.0,45,76567.03954523358,22886.753829782087
1454470.0,45,76555.9662394317,22943.424891274353
1467090.0,45,76554.69855302911,22986.007701110288
1479830.0,45,76544.73815576697,23047.841926291443
1492680.0,45,76526.4251336342,23106.29308172833
100578.0,60,111120.81929708955,74393.67947166457
101451.0,60,110952.29072931263,73972.4804431203
102332.0,60,110772.87241237336,73565.55535978427
103221.0,60,110598.32582866964,73135.44325023009
104117.0,60,110447.57130330645,72721.97731695556
105021.0,60,110276.57658269766,72305.99591045486
105933.0,60,110103.34602815293,71905.88215486382
106853.0,60,109946.43019933811,71497.75572198162
107781.0,60,109795.72020311716,71100.18944065321
108716.0,60,109625.79347731467,70692.33839335754
109660.0,60,109448.37211987586,70301.29819521753
110613.0,60,109285.20395790516,69903.70440098
111573.0,60,109120.78858276037,69523.23208439664
112542.0,60,108960.68983779647,69122.68325432824
113519.0,60,108799.13356904524,68745.14512053656
114505.0,60,108639.29865538157,68366.6916015358
115499.0,60,108475.92972913706,67979.82905965653
116502.0,60,108308.70524684717,67615.46144357233
117513.0,60,108145.91616602526,67235.31921497193
118534.0,60,107987.83875427081,66883.82312708843
119563.0,60,107831.81556193248,66494.3351472045
120601.0,60,107673.16456858475,66135.58537844886
121648.0,60,107498.20023637718,65767.15440426004
122705.0,60,107341.29452024489,65416.27771152456
123770.0,60,107175.03930299536,65066.89437064758
124845.0,60,107025.46694662643,64709.4903670837
125929.0,60,106860.19753492395,64363.78926405909
127022.0,60,106699.02724160874,64015.474244108824
128125.0,60,106537.91875288772,63666.20411298436
129238.0,60,106384.23163458772,63329.933514084034
130360.0,60,106216.49034604615,62990.7867836101
131492.0,60,106058.32267665959,62646.53747865947
132634.0,60,105894.70661038927,62307.80987577474
133785.0,60,105756.816530662,61979.68711855674
134947.0,60,105594.26776855644,61632.88011164174
136119.0,60,105436.70417188175,61315.62698257225
137300.0,60,105271.80650705712,60989.07952060941
138493.0,60,105114.2000427534,60660.31825427774
139695.0,60,104968.63956471882,60349.16265641727
140908.0,60,104814.3540807636,60033.8201468136
142132.0,60,104650.77688188189,59719.590996702405
143366.0,60,104502.06406833974,59403.79971785196
144611.0,60,104345.42469550029,59093.99458032368
145866.0,60,104189.0456242921,58787.316229604905
147133.0,60,104036.91117794605,58484.30725606249
148410.0,60,103876.23380576722,58175.86769363516
149699.0,60,103713.2720292867,57867.45487840652
150999.0,60,103567.3560066057,57571.24150224669
152310.0,60,103419.41783592936,57273.003783533575
153633.0,60,103264.70402463782,56972.26212042652
154966.0,60,103124.309678373,56685.56897294248
156312.0,60,102963.16692837054,56394.98091954193
157669.0,60,102811.68242056988,56100.149689972124
159038.0,60,102657.30079492256,55812.16180033119
160419.0,60,102508.45954469878,55526.274967811834
161812.0,60,102354.47766643394,55245.93299998001
163217.0,60,102203.54509516165,54969.74919158725
164634.0,60,102048.60846326164,54695.283629237
166064.0,60,101902.45014314276,54425.01263469094
167506.0,60,101759.03554303646,54139.04856267661
168960.0,60,101605.57802975872,53867.33551242132
170427.0,60,101458.73136918149,53598.39695689793
171907.0,60,101304.20884852242,53331.00930869588
173400.0,60,101151.00321646815,53057.27987340848
174906.0,60,101008.59546247617,52799.5079737261
176424.0,60,100860.75181687757,52533.42601500663
177956.0,60,100713.78031175169,52269.085148264756
179501.0,60,100569.14199505193,52009.45400193303
181060.0,60,100425.620193435,51752.53563458115
182632.0,60,100275.36072452646,51495.8246203641
184218.0,60,100127.36979381867,51240.85104577882
185817.0,60,99979.66722761783,50997.36695423749
187431.0,60,99837.62087458544,50738.18632533294
189058.0,60,99691.02960077922,50490.41523772645
190700.0,60,99534.68101647832,50244.13851227423
192356.0,60,99396.25377347329,49999.367637846524
194026.0,60,99260.58384819304,49759.747338882175
195711.0,60,99120.32075195567,49519.618151864306
197410.0,60,98973.439925596,49279.70903994718
199124.0,60,98823.54850656833,49036.01393586477
200853.0,60,98691.5706365058,48801.91940035698
202597.0,60,98540.43622889131,48566.75931173903
204356.0,60,98405.08859718435,48330.88586822654
206131.0,60,98255.07329430271,48104.68454811885
207921.0,60,98113.21416838487,47871.24309749911
209726.0,60,97973.47878465799,47641.849679129315
211547.0,60,97830.62662372044,47420.258847658
213384.0,60,97696.51878132748,47189.43188765255
215237.0,60,97554.68865140184,46965.21019053805
217106.0,60,97411.96944480391,46743.300038483016
218991.0,60,97275.27830664982,46535.54914934284
220892.0,60,97135.50329099713,46308.78529524202
222810.0,60,97001.80121236316,46092.83402164383
224745.0,60,96860.5377998183,45877.42451673057
226696.0,60,96724.77017869156,45664.18513936435
228665.0,60,96583.53443860967,45457.61532925836
230650.0,60,96448.82013571358,45239.67736145731
232653.0,60,96309.14616388718,45030.07919731451
234673.0,60,96173.7867893548,44824.709343628085
236711.0,60,96035.72645198647,44609.88202496312
238766.0,60,95896.80734188783,44406.651610626264
240839.0,60,95763.04266143659,44203.92201619527
242930.0,60,95632.34416502064,43992.839482825075
245040.0,60,95499.3515729141,43795.014236540694
247167.0,60,95364.7566439594,43603.0218593517
249314.0,60,95232.922550628,43402.953489988984
251478.0,60,95094.18904627491,43209.302689106036
253662.0,60,94959.35075437404,43010.740706360455
255864.0,60,94829.86847856369,42817.52666737316
258086.0,60,94697.6883020615,42618.63969585537
260327.0,60,94562.85804039147,42422.07918500346
262588.0,60,94432.47018405983,42238.71838979123
264868.0,60,94304.93570347475,42054.532473751744
267167.0,60,94172.46738742507,41866.458761263755
269487.0,60,94037.36465330294,41683.60235534601
271827.0,60,93915.60297081192,41488.8932674058
274187.0,60,93803.21570591345,41306.650258154135
276568.0,60,93652.44406889072,41128.09554181864
278970.0,60,93523.05972171019,40943.02732729101
281392.0,60,93397.00753097242,40764.942603485244
283835.0,60,93270.07745876718,40581.11768312303
286300.0,60,93139.9109073662,40406.99074927655
288786.0,60,93011.8482579647,40231.319628854406
291293.0,60,92892.10567707,40054.10409073976
293823.0,60,92763.65932411521,39882.99290259737
296374.0,60,92631.5823778417,39704.62614952749
298947.0,60,92508.1097939397,39539.754567440934
301543.0,60,92378.15775264642,39372.70843288547
304161.0,60,92260.20415819774,39195.394102623424
306802.0,60,92133.49040390919,39026.19946192488
309466.0,60,92007.25189890573,38868.41266715984
312153.0,60,91880.67424685134,38697.258977791775
314864.0,60,91761.34952347782,38534.48077508744
317598.0,60,91632.25837579468,38375.711056454355
320355.0,60,91516.56115563003,38213.72334756519
323137.0,60,91390.61545546325,38050.101842984834
325943.0,60,91263.4875346654,37900.39699753064
328773.0,60,91147.97429776403,37734.04088396269
331628.0,60,91031.07198097892,37572.91234349479
334507.0,60,90913.51387421039,37421.550390735974
337412.0,60,90788.5649740509,37253.43123284284
340341.0,60,90670.38665955722,37107.905752369654
343297.0,60,90551.39898841694,36957.95056877419
346278.0,60,90436.04221444105,36799.699369148664
349284.0,60,90317.95957843492,36648.798837885115
352317.0,60,90195.62122734888,36502.02265569745
355376.0,60,90078.1334058796,36348.94771331301
358462.0,60,89965.31389684127,36200.84860800943
361574.0,60,89844.00233761435,36056.962521257905
364714.0,60,89731.96205195268,35906.21183827672
367881.0,60,89617.50936598529,35765.1837510751
371075.0,60,89499.0459523836,35622.32921280903
374297.0,60,89386.17888994818,35478.407406014136
377547.0,60,89270.99811999644,35339.66192094866
380825.0,60,89156.64384428438,35202.26850422195
384132.0,60,89044.84462041938,35063.31030376466
387468.0,60,88931.06758426598,34924.24049514425
390832.0,60,88822.07938708445,34782.88531441272
394225.0,60,88708.98535819899,34651.127797206114
397649.0,60,88601.94339373428,34510.07651552242
401101.0,60,88498.64409925936,34348.75356085104
404584.0,60,88374.75152875134,34242.644777012705
408097.0,60,88270.82780789664,34107.26003540609
411641.0,60,88160.28451605112,33974.38876781599
415215.0,60,88046.62500042316,33844.13510461215
418820.0,60,87941.02195173137,33721.82764849987
422457.0,60,87834.3652572334,33595.84946943521
426125.0,60,87732.75307243627,33464.16414534502
429825.0,60,87622.89862472007,33338.72726482076
433557.0,60,87522.64864513055,33204.09156810805
437322.0,60,87412.70051765132,33085.78684687014
441119.0,60,87307.01887149166,32963.58482090729
444949.0,60,87206.4589111582,32839.39081428133
448813.0,60,87101.00432719204,32723.15434295469
452710.0,60,86993.40535582078,32594.04966113106
456641.0,60,86897.90791169748,32474.75789491438
460606.0,60,86794.50849027214,32352.75675300352
464605.0,60,86688.65895888163,32239.567729908722
468639.0,60,86582.20023783985,32129.81207254247
472708.0,60,86483.75663425616,32005.213056225028
476813.0,60,86388.6289540435,31895.288284240993
480953.0,60,86282.40962847618,31778.06406062529
485129.0,60,86189.36276481197,31666.600054845898
489341.0,60,86093.25229193231,31555.417685352437
493590.0,60,85991.73671375947,31450.29860782948
497876.0,60,85894.14594049293,31338.482900772953
502199.0,60,85794.82409338311,31225.236040261032
506560.0,60,85698.7030159529,31117.267560298566
510958.0,60,85605.44455496555,31013.750940139005
515395.0,60,85511.96222704873,30911.860140252636
519870.0,60,85416.18868150967,30801.913487922568
524384.0,60,85317.1415583719,30696.382208475305
528937.0,60,85220.87070760768,30596.075757110582
533530.0,60,85132.1763362593,30493.969872762234
538163.0,60,85040.95176904522,30396.666602258454
542836.0,60,84942.58197473065,30290.467281663943
547549.0,60,84852.53955290336,30187.432599163985
552303.0,60,84763.74851342195,30093.692277859365
557099.0,60,84670.15440598894,29998.57547235081
561936.0,60,84578.89615079145,29899.965941583014
566816.0,60,84486.35386028203,29805.224241333075
571737.0,60,84398.1944938622,29708.051039531532
576702.0,60,84312.40448408875,29620.311177582964
581709.0,60,84225.29483493388,29523.666669231334
586760.0,60,84134.5408546985,29436.13473566273
591855.0,60,84051.04501102724,29335.316695248966
596994.0,60,83966.7321393282,29255.428226535536
602178.0,60,83878.70697500645,29157.138650093348
607406.0,60,83800.60275987718,29066.397871400037
612680.0,60,83714.28627189304,28981.96210410259
618000.0,60,83626.4387245206,28897.131563963514
623366.0,60,83549.6383560572,28808.25235767743
628779.0,60,83459.97476650443,28732.360083610016
634239.0,60,83376.24825385398,28653.576105654924
639746.0,60,83303.82011427022,28566.59964788721
645301.0,60,83218.38377765719,28478.228935967338
650904.0,60,83132.75759818123,28405.494704391454
656556.0,60,83058.089919398,28323.656160947907
662257.0,60,82978.41665857901,28248.318830390464
668007.0,60,82902.38594228303,28166.420409494942
673807.0,60,82828.88454434824,28088.72913094116
679658.0,60,82750.89217079195,28024.9251315754
685559.0,60,82674.07439765439,27943.269183267148
691512.0,60,82591.09698778977,27874.111871096742
697516.0,60,82519.78685315487,27798.236315360988
703573.0,60,82448.34971870153,27731.396981437774
709682.0,60,82370.08196778907,27663.951016855488
715844.0,60,82297.68089904916,27591.372611506413
722060.0,60,82227.01016055404,27530.96607779492
728330.0,60,82160.5220927367,27459.436723974522
734654.0,60,82089.38631559831,27391.867862298943
741033.0,60,82014.98062889786,27324.730825761366
747467.0,60,81950.99005138964,27259.718513488475
753957.0,60,81879.67717245175,27195.212687831397
760504.0,60,81808.55126710403,27139.727594348373
767107.0,60,81738.64747684369,27078.535744945504
773768.0,60,81675.26560249663,27018.786239523488
780487.0,60,81613.06990694803,26962.34342471769
787264.0,60,81541.18686582948,26904.346613878395
794099.0,60,81479.16330584374,26849.667714169544
800995.0,60,81412.82359728431,26795.67624424676
807950.0,60,81351.98103318902,26753.149270716585
814965.0,60,81291.37601188921,26693.91851028601
822041.0,60,81231.35474817833,26646.411802217957
829179.0,60,81158.52911653685,26591.932526244265
836379.0,60,81099.85655982269,26542.460359948982
843641.0,60,81034.0440600282,26495.71407046035
850966.0,60,80979.01080817044,26447.060029589124
858355.0,60,80919.4068670872,26407.43331433119
865808.0,60,80862.75112169745,26362.711334109586
873326.0,60,80816.04795868264,26323.924859886974
880909.0,60,80742.64095455525,26285.98630983641
888558.0,60,80688.47084675397,26237.35963279095
896273.0,60,80634.97427695045,26200.046940227396
904056.0,60,80578.47051930499,26163.34182517801
911906.0,60,80526.65194970599,26128.34041864011
919824.0,60,80468.29606976807,26094.97020334875
927811.0,60,80415.68847304674,26056.506402268704
935867.0,60,80367.12183877392,26034.570098700602
943993.0,60,80312.42710831984,26001.829319037384
952190.0,60,80261.19513253008,25964.505516321362
960457.0,60,80209.9098890659,25940.492058888656
968797.0,60,80177.85710985104,25913.587625609962
977209.0,60,80143.96623729575,25886.722599078064
985694.0,60,80100.65976969802,25869.0292361706
994253.0,60,80053.42743102406,25850.072275941067
1002890.0,60,80023.20339524685,25834.914679963924
1011590.0,60,79973.84146144385,25819.440922530706
1020380.0,60,79934.17705391553,25798.778852617033
1029240.0,60,79888.47818401773,25790.803760305407
1038170.0,60,79839.52084279229,25764.074331984026
1047190.0,60,79804.7830454118,25748.250882783912
1056280.0,60,79759.73874473016,25732.94928155109
1065450.0,60,79712.0693003333,25736.31078343154
1074700.0,60,79663.6739669831,25721.60678141627
1084040.0,60,79628.00974727536,25716.84425457195
1093450.0,60,79577.80590776178,25706.918880859575
1102940.0,60,79540.00455540478,25699.613507481346
1112520.0,60,79495.1542441139,25698.607111827885
1122180.0,60,79457.11125098956,25696.571730579904
1131920.0,60,79413.79587916208,25699.86481526671
1141750.0,60,79384.27999327969,25692.76191165017
1151670.0,60,79333.62793967071,25693.807742731697
1161670.0,60,79297.74894547775,25696.25677094342
1171750.0,60,79261.02166157617,25709.732998880292
1181930.0,60,79217.95845599449,25712.421834517827
1192190.0,60,79178.38589906119,25716.53387916218
1202540.0,60,79142.73494822418,25729.541907223567
1212980.0,60,79105.85889374481,25739.079921346147
1223520.0,60,79070.67070078109,25752.35642058847
1234140.0,60,79035.71028805106,25766.300136646263
1244860.0,60,79001.63838412525,25780.363606265535
1255660.0,60,78976.41816001992,25798.21674114874
1266570.0,60,78938.56857737261,25816.808898036135
1277560.0,60,78906.94740036977,25833.758401603583
1288660.0,60,78862.24164798963,25864.08574873793
1299850.0,60,78841.7547912898,25886.93677372919
1311130.0,60,78806.22275813513,25915.197355211658
1322520.0,60,78778.65446052174,25932.950272913855
1334000.0,60,78752.67804663786,25964.01451497144
1345590.0,60,78719.57019155941,25994.385809687716
1357270.0,60,78690.10935288378,26028.836422647313
1369050.0,60,78667.90440632722,26064.30153049621
1380940.0,60,78634.00890393252,26095.419624303908
1392930.0,60,78608.54997127021,26129.92856928387
1405030.0,60,78578.55905332946,26169.465979529585
1417230.0,60,78558.64590535228,26217.375402319176
1429530.0,60,78536.45931764272,26250.042231069172
1441940.0,60,78507.81587668255,26300.65251359415
1454470.0,60,78480.44156491701,26348.92933498585
1467090.0,60,78465.799181036,26390.95655444147
1479830.0,60,78440.0246037687,26444.63033097637
1492680.0,60,78419.72923770145,26498.467248861296
100578.0,75,116248.4991653771,96663.293458335
101451.0,75,116073.01683150136,96048.52169255773
102332.0,75,115898.25412650338,95459.67634965373
103221.0,75,115730.86626014812,94874.47536981171
104117.0,75,115558.78326067852,94290.7758572471
105021.0,75,115372.82508554953,93692.76327604479
105933.0,75,115200.50616192372,93124.51756181501
106853.0,75,115028.28388371074,92553.8881221596
107781.0,75,114847.80888461492,91975.56530056108
108716.0,75,114686.84930632553,91420.32762689065
109660.0,75,114505.42514534522,90856.47173302146
110613.0,75,114335.77373157126,90305.70190604948
111573.0,75,114158.28958329519,89744.38252450293
112542.0,75,113991.49303415032,89201.93578791038
113519.0,75,113827.38499329977,88668.37021810912
114505.0,75,113659.21168258965,88118.64805605715
115499.0,75,113486.05916156949,87578.86988117432
116502.0,75,113310.39396816392,87064.6386452796
117513.0,75,113142.96632124181,86521.22761405217
118534.0,75,112976.24970746617,85997.55000485039
119563.0,75,112806.54720826872,85491.15879343655
120601.0,75,112639.41518378821,84973.62597430934
121648.0,75,112463.51636229428,84474.378758326
122705.0,75,112305.85403394731,83957.44287171453
123770.0,75,112135.23624913474,83456.44708168028
124845.0,75,111974.65798274988,82971.26658556455
125929.0,75,111811.58618647649,82461.42272822943
127022.0,75,111642.49953268998,81969.6764135339
128125.0,75,111467.36298419362,81494.57206659928
129238.0,75,111294.12509659509,81019.39438876932
130360.0,75,111129.72105042316,80545.34246821188
131492.0,75,110972.18693393041,80060.98911409697
132634.0,75,110799.13802069119,79589.40364837517
133785.0,75,110636.50430669617,79122.41224058173
134947.0,75,110475.77319847609,78655.07183020895
136119.0,75,110308.44130216147,78196.70605606529
137300.0,75,110150.91333282668,77736.03690368765
138493.0,75,109970.07820461849,77290.27263465626
139695.0,75,109817.53930727167,76834.52871160695
140908.0,75,109663.09638719594,76407.88956999431
142132.0,75,109505.07217998679,75952.5005057489
143366.0,75,109331.28109883443,75510.78212623738
144611.0,75,109170.19371467279,75094.85658789832
145866.0,75,109007.61051206225,74643.81944954454
147133.0,75,108846.21441237345,74229.53379656479
148410.0,75,108690.07765560113,73793.06682603617
149699.0,75,108526.00186972659,73385.3993004694
150999.0,75,108362.34431504474,72968.93582480199
152310.0,75,108206.2235683121,72549.66452248949
153633.0,75,108045.05309738503,72133.13075891457
154966.0,75,107876.4490238794,71734.02038288827
156312.0,75,107728.99594119881,71325.90044254609
157669.0,75,107571.36142478573,70923.24043213428
159038.0,75,107407.65305548806,70529.49187249725
160419.0,75,107256.54809121772,70124.44028497231
161812.0,75,107086.94578087314,69735.35197997437
163217.0,75,106938.84362079743,69346.10490841344
164634.0,75,106772.80390564266,68956.84972615175
166064.0,75,106626.04285301239,68578.12440989402
167506.0,75,106467.64711877739,68190.79353184819
168960.0,75,106313.75838690823,67806.312910762
170427.0,75,106160.66319665853,67442.06157007487
171907.0,75,106006.54986496118,67058.5899135466
173400.0,75,105839.62240607558,66696.9549201043
174906.0,75,105688.40351130623,66332.65991914562
176424.0,75,105539.56209988869,65964.5747434427
177956.0,75,105383.26681331065,65601.43116091874
179501.0,75,105226.92500510937,65252.6113857024
181060.0,75,105073.43410257234,64894.67555153085
182632.0,75,104921.7665910365,64541.738463986934
184218.0,75,104763.58373707047,64191.66160917758
185817.0,75,104607.55758311563,63851.97405912394
187431.0,75,104462.09537709966,63505.459350092184
189058.0,75,104306.60592367007,63168.08658744752
190700.0,75,104149.09281474429,62826.50155619589
192356.0,75,104012.83118296786,62488.56673835151
194026.0,75,103854.68007481638,62162.39099930019
195711.0,75,103697.40109794191,61823.90734820538
197410.0,75,103551.8257766443,61495.08652892898
199124.0,75,103399.7144605277,61170.15270877203
200853.0,75,103256.92716989518,60848.71246053699
202597.0,75,103098.67066591495,60527.30565837956
204356.0,75,102952.53118737352,60210.9905713793
206131.0,75,102805.8650514884,59886.33908583253
207921.0,75,102654.18053846952,59575.74527199503
209726.0,75,102510.22825488479,59261.14660442189
211547.0,75,102359.29092027679,58964.56065787907
213384.0,75,102214.77880873559,58654.150808860206
215237.0,75,102063.44447049257,58349.1901634543
217106.0,75,101914.79163323401,58052.22240759579
218991.0,75,101773.02981164922,57743.25463248484
220892.0,75,101626.11696501843,57452.576829655925
222810.0,75,101480.19210818603,57143.81930755441
224745.0,75,101332.97245623375,56861.45866553352
226696.0,75,101184.66443614097,56572.44871293751
228665.0,75,101038.53201040835,56279.37065122309
230650.0,75,100899.35570779677,55998.50969774219
232653.0,75,100752.99354456611,55720.093704406754
234673.0,75,100609.61086227425,55437.57979138615
236711.0,75,100465.6015385676,55153.82144887926
238766.0,75,100326.33999215024,54875.18809273052
240839.0,75,100180.76207019622,54596.28366887725
242930.0,75,100043.63283777978,54321.97370055203
245040.0,75,99905.16269630732,54057.0600819113
247167.0,75,99749.76860408072,53788.79163964369
249314.0,75,99612.60407286928,53524.00692529595
251478.0,75,99466.182530874,53255.765450729974
253662.0,75,99331.96527380584,52991.32962656455
255864.0,75,99195.05400810116,52733.396993324655
258086.0,75,99047.96083011542,52467.987731546884
260327.0,75,98918.9679881648,52223.3559465255
262588.0,75,98774.41143808416,51960.90847797011
264868.0,75,98627.64091742937,51710.86132585066
267167.0,75,98497.38547714773,51452.70006299814
269487.0,75,98359.29371288621,51196.716435907765
271827.0,75,98217.58260876719,50954.01055260069
274187.0,75,98072.09367388074,50700.531069585515
276568.0,75,97953.14644415259,50467.789524890875
278970.0,75,97809.15042280141,50229.31675385583
281392.0,75,97666.42987920441,49993.71006647874
283835.0,75,97535.48810637904,49757.08230386066
286300.0,75,97458.82761856812,49532.69126062414
288786.0,75,97287.95574598727,49294.45683263686
291293.0,75,97144.13730417995,49060.607469349
293823.0,75,97003.14916101976,48827.81253218812
296374.0,75,96872.94934345772,48601.750329151815
298947.0,75,96732.70495508227,48375.74155008197
301543.0,75,96599.37297518695,48144.77882921705
304161.0,75,96464.28452450983,47922.22579106627
306802.0,75,96329.37373643652,47698.509850069364
309466.0,75,96198.51440845047,47482.863300331206
312153.0,75,96067.80653533108,47259.55879762769
314864.0,75,95937.82294127958,47045.55687275926
317598.0,75,95807.04223102206,46822.434770299966
320355.0,75,95671.40629985007,46617.63041184202
323137.0,75,95543.60261571888,46396.7779477366
325943.0,75,95402.59271104592,46182.701420613404
328773.0,75,95278.99233557745,45979.88544298363
331628.0,75,95145.75728248259,45785.03865539624
334507.0,75,95017.33722334028,45572.403310971364
337412.0,75,94890.49300225644,45365.38802149086
340341.0,75,94761.14606336254,45166.87870850608
343297.0,75,94637.93042985062,44962.29296975876
346278.0,75,94507.08499981328,44763.53323004034
349284.0,75,94380.63975151503,44569.59793677462
352317.0,75,94261.13556981925,44366.37313232283
355376.0,75,94125.40095462304,44179.134256204234
358462.0,75,94001.42680206549,43985.87998098419
361574.0,75,93879.43174265948,43791.06126859477
364714.0,75,93751.26173381788,43607.01877567504
367881.0,75,93627.85126845875,43416.912681909664
371075.0,75,93503.01431494167,43226.24403163929
374297.0,75,93379.92355203716,43037.47079935884
377547.0,75,93257.55911465849,42857.01126833445
380825.0,75,93137.68557133933,42681.29070414448
384132.0,75,93018.12283085789,42502.4121042657
387468.0,75,92888.25226349398,42321.04313638236
390832.0,75,92773.60391904006,42139.43353965491
394225.0,75,92652.30222787031,41959.74848196655
397649.0,75,92522.35277966542,41791.38620023903
401101.0,75,92404.18089163107,41631.25657221714
404584.0,75,92286.26199569606,41450.31204892279
408097.0,75,92175.39600063898,41274.52929595319
411641.0,75,92057.03770936186,41112.405500619294
415215.0,75,91937.48037668246,40937.43351263259
418820.0,75,91816.7456440041,40772.92560694135
422457.0,75,91689.23006256195,40602.359445191876
426125.0,75,91578.0274384053,40436.36237528956
429825.0,75,91450.3310824123,40279.69465973594
433557.0,75,91341.8407994974,40121.175811441346
437322.0,75,91232.07287476999,39955.057751552325
441119.0,75,91115.56175006287,39798.88829663791
444949.0,75,90994.20674944551,39638.509965441044
448813.0,75,90881.66519003158,39483.847933106175
452710.0,75,90767.20071620744,39337.17141847622
456641.0,75,90660.35444932299,39180.77483131774
460606.0,75,90549.69547768419,39031.712059469304
464605.0,75,90431.11666414191,38882.75298461051
468639.0,75,90325.12162345403,38738.77765669818
472708.0,75,90214.8260967443,38583.585410586355
476813.0,75,90104.90607381774,38439.87691319902
480953.0,75,89991.1720065081,38288.5490211687
485129.0,75,89876.95500488706,38149.022937034635
489341.0,75,89770.742254633,38008.37937062995
493590.0,75,89664.1304392365,37868.78832920953
497876.0,75,89563.2079089985,37728.944964990194
502199.0,75,89450.56564036477,37591.81930631433
506560.0,75,89346.82929995739,37455.78384986824
510958.0,75,89235.79517138598,37321.1879679135
515395.0,75,89128.40034312801,37185.46920204269
519870.0,75,89019.07145604271,37051.78188353558
524384.0,75,88916.45335402501,36928.07329614617
528937.0,75,88812.89366231824,36790.41074798441
533530.0,75,88714.43944194845,36656.59978498494
538163.0,75,88606.56587025242,36529.856417780284
542836.0,75,88500.55627079413,36411.357598545386
547549.0,75,88399.52658873114,36282.68726222341
552303.0,75,88299.9277986695,36159.36092563636
557099.0,75,88196.22958591768,36036.03659632893
561936.0,75,88092.71494837242,35914.82211814488
566816.0,75,87994.59153800635,35789.59195489629
571737.0,75,87901.78324930034,35679.273965429486
576702.0,75,87795.17728873505,35560.35112713519
581709.0,75,87693.50473889631,35439.55602216579
586760.0,75,87596.40665718548,35320.66244226139
591855.0,75,87504.18097433618,35211.58609117517
596994.0,75,87405.59871695732,35094.48069784672
602178.0,75,87309.63137038979,34992.79310202731
607406.0,75,87220.11658962395,34876.19929309596
612680.0,75,87118.24070302887,34772.51739697707
618000.0,75,87021.26907250487,34664.280488451855
623366.0,75,86929.89407099117,34563.02985654214
628779.0,75,86835.06063830145,34451.9807449082
634239.0,75,86739.78987995251,34342.5371696671
639746.0,75,86647.87403381357,34245.632129468104
645301.0,75,86564.00590550453,34141.4092771992
650904.0,75,86467.09058525397,34048.961826490326
656556.0,75,86383.46201285481,33941.51805564211
662257.0,75,86289.93203878628,33849.49464992738
668007.0,75,86192.12959720092,33753.165771108914
673807.0,75,86109.75253381224,33664.75772527707
679658.0,75,86026.02880083348,33566.78679774042
685559.0,75,85927.79212237126,33472.13333584063
691512.0,75,85838.49348515063,33390.42332755188
697516.0,75,85750.38043332144,33299.643433861784
703573.0,75,85670.90669113395,33207.88216964443
709682.0,75,85587.02788021415,33128.98558505376
715844.0,75,85496.08662691261,33044.894235253
722060.0,75,85410.73470325687,32952.29303109456
728330.0,75,85335.55996662346,32867.34986783457
734654.0,75,85236.49901938057,32798.449685776664
741033.0,75,85166.59107831739,32718.487612415593
747467.0,75,85079.14638989202,32638.211146550213
753957.0,75,85001.33581766738,32560.88769633771
760504.0,75,84924.93777360575,32483.69942737148
767107.0,75,84851.50838453506,32402.658433089233
773768.0,75,84761.2034882197,32339.359909939492
780487.0,75,84695.31092847312,32270.368258814433
787264.0,75,84608.35366714728,32188.54249373926
794099.0,75,84532.75635327828,32135.63294022379
800995.0,75,84441.09627195129,32070.429702147532
807950.0,75,84375.8430698334,31988.873014782876
814965.0,75,84290.05885721343,31946.75977844948
822041.0,75,84216.68573950705,31876.932559410645
829179.0,75,84145.11310811724,31807.20164299172
836379.0,75,84067.36175929062,31756.013431461302
843641.0,75,83997.02162419441,31678.52652114707
850966.0,75,83917.47135065545,31629.454760463195
858355.0,75,83848.79117710966,31581.842898317893
865808.0,75,83769.44598982485,31525.248642664214
873326.0,75,83697.26444991789,31480.908364916755
880909.0,75,83623.47155028717,31418.338463148742
888558.0,75,83556.57158471688,31372.069823771868
896273.0,75,83487.25340337766,31318.78099273088
904056.0,75,83408.33882317561,31266.429257499127
911906.0,75,83336.33216122509,31218.702571474492
919824.0,75,83284.62439913502,31187.895503806343
927811.0,75,83202.09183747972,31139.935785649253
935867.0,75,83140.32456660837,31100.93761789849
943993.0,75,83076.1069267868,31060.553083604053
952190.0,75,83015.00354112923,31022.02018810008
960457.0,75,82929.53009905161,30988.429965196472
968797.0,75,82873.73453441865,30950.10907101408
977209.0,75,82802.75747918304,30915.039126004656
985694.0,75,82740.60149133259,30886.732087731583
994253.0,75,82680.7426844819,30863.893795999982
1002890.0,75,82620.2137232123,30827.33480770145
1011590.0,75,82558.50659765102,30815.637590587554
1020380.0,75,82489.32370123587,30775.708778084005
1029240.0,75,82427.06546909882,30756.414383253028
